"","pertenencia_id","tipo_id","usuario_id","nome","orgao_id","orgao","sigla","fecha_inicio","fecha_termino","atribuicoes","cargo","descricao_cargo","tipo_perfil_pertenencias","tipo_perfil_pertenencias_chave","tipo_exercicio","nome_home","grupo_ativo"
"4554",33639,22,27332,"THIAGO FERREIRA GUEDES",1386,"Ministério dos Direitos Humanos e da Cidadania","MDHC","08-04-2024",NA,"Em cumprimento à Portaria n° 752, de 04 de dezembro de 2023, publicada no DOU de 06 de dezembro de 2023, e ainda a ausência de regimento interno que determine as competências específicas e unitárias das unidades.","COORDENADOR(A)-GERAL DE LOGÍSTICA","","Agente Público Obrigado - Titular","apo","Titular","THIAGO FERREIRA GUEDES (desde 08/04/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4555",29175,22,24417,"TULA VIEIRA BRASILEIRO",1386,"Ministério dos Direitos Humanos e da Cidadania","MDHC","06-12-2023",NA,"Em cumprimento à Portaria n° 752, de 04 de dezembro de 2023, publicada no DOU de 06 de dezembro de 2023, e ainda a ausência de regimento interno que determine as competências específicas e unitárias das unidades.","COORDENADOR(A)-GERAL DE PROMOÇÃO DO REGISTRO CIVIL DE NASCIMENTO","","Agente Público Obrigado - Titular","apo","Titular","TULA VIEIRA BRASILEIRO (desde 06/12/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4556",33330,22,27061,"VERENA MARTINS DE CARVALHO",1386,"Ministério dos Direitos Humanos e da Cidadania","MDHC","27-02-2024",NA,"Em cumprimento à Portaria n° 752, de 04 de dezembro de 2023, publicada no DOU de 06 de dezembro de 2023, e ainda a ausência de regimento interno que determine as competências específicas e unitárias das unidades.","COORDENADOR(A)-GERAL DO CONSELHO NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE","","Agente Público Obrigado - Titular","apo","Titular","VERENA MARTINS DE CARVALHO (desde 27/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4557",32803,22,14494,"VINICIUS DE LARA RIBAS",1386,"Ministério dos Direitos Humanos e da Cidadania","MDHC","29-01-2024",NA,"Em cumprimento à Portaria n° 752, de 04 de dezembro de 2023, publicada no DOU de 06 de dezembro de 2023, e ainda a ausência de regimento interno que determine as competências específicas e unitárias das unidades.","COORDENADOR(A)-GERAL DA OUVIDORIA NACIONAL DE DIREITOS HUMANOS","","Agente Público Obrigado - Titular","apo","Titular","VINICIUS DE LARA RIBAS (desde 29/01/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4558",26184,22,22483,"ALESSANDRA VANESSA ALVES",1397,"Ministério dos Povos Indígenas","MPI","17-07-2023",NA,NA,"CONSULTOR JURÍDICO","","Agente Público Obrigado - Titular","apo","Titular","ALESSANDRA VANESSA ALVES (desde 17/07/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4559",24911,22,21305,"ANA ROBERTA UGLO PATTE",1397,"Ministério dos Povos Indígenas","MPI","03-04-2023",NA,NA,"CHEFE DE ASSESSORIA ESPECIAL","","Agente Público Obrigado - Titular","apo","Titular","ANA ROBERTA UGLO PATTE (desde 03/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4560",24913,22,21306,"ARY PEREIRA BASTOS",1397,"Ministério dos Povos Indígenas","MPI","16-08-2023",NA,NA,"DIRETOR","","Agente Público Obrigado - Titular","apo","Titular","ARY PEREIRA BASTOS (desde 16/08/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4561",27913,22,20427,"BEATRIZ DE ALMEIDA MATOS",1397,"Ministério dos Povos Indígenas","MPI","14-02-2023",NA,NA,"DIRETOR","","Agente Público Obrigado - Titular","apo","Titular","BEATRIZ DE ALMEIDA MATOS (desde 14/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4562",24914,22,21307,"BRUNO RODRIGUES DA SILVA",1397,"Ministério dos Povos Indígenas","MPI","10-04-2023",NA,NA,"DIRETOR","","Agente Público Obrigado - Titular","apo","Titular","BRUNO RODRIGUES DA SILVA (desde 10/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4563",24918,22,21309,"ELIEL BENITES",1397,"Ministério dos Povos Indígenas","MPI","24-02-2023",NA,NA,"DIRETOR","","Agente Público Obrigado - Titular","apo","Titular","ELIEL BENITES (desde 24/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4564",26975,22,23103,"JUMA XIPAIA DE CARVALHO",1397,"Ministério dos Povos Indígenas","MPI","07-02-2023",NA,NA,"SECRETÁRIO","","Agente Público Obrigado - Titular","apo","Titular","JUMA XIPAIA DE CARVALHO (desde 07/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4565",24920,22,21310,"LEONARDO OTERO VIEIRA DE OLIVEIRA",1397,"Ministério dos Povos Indígenas","MPI","29-03-2023",NA,NA,"CHEFE DE ASSESSORIA ESPECIAL","","Agente Público Obrigado - Titular","apo","Titular","LEONARDO OTERO VIEIRA DE OLIVEIRA (desde 29/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4566",24921,22,21311,"LUIZ HENRIQUE ELOY AMADO",1397,"Ministério dos Povos Indígenas","MPI","17-01-2023",NA,NA,"SECRETÁRIO-EXECUTIVO","","Agente Público Obrigado - Titular","apo","Titular","LUIZ HENRIQUE ELOY AMADO (desde 17/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4567",32445,22,21315,"MARCOS VESOLOSQUZKI",1397,"Ministério dos Povos Indígenas","MPI","27-02-2024",NA,NA,"SECRETÁRIO","","Agente Público Obrigado - Titular","apo","Titular","MARCOS VESOLOSQUZKI (desde 27/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4568",24923,22,21313,"MARIA DA CONCEICAO ALVES FEITOSA",1397,"Ministério dos Povos Indígenas","MPI","10-02-2023",NA,NA,"SECRETÁRIO","","Agente Público Obrigado - Titular","apo","Titular","MARIA DA CONCEICAO ALVES FEITOSA (desde 10/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4569",33126,22,26869,"PAULO TEIXEIRA DE SOUZA OLIVEIRA",1397,"Ministério dos Povos Indígenas","MPI","19-03-2024",NA,NA,"DIRETOR","","Agente Público Obrigado - Titular","apo","Titular","PAULO TEIXEIRA DE SOUZA OLIVEIRA (desde 19/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4570",24908,22,211,"ROGERIO JOSE RABELO",1397,"Ministério dos Povos Indígenas","MPI","01-06-2023",NA,"Chefe da Assessoria Especial de Controle Interno","CHEFE DE ASSESSORIA ESPECIAL","","Agente Público Obrigado - Titular","apo","Titular","ROGERIO JOSE RABELO (desde 01/06/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4571",21599,22,18116,"SONIA BONE DE SOUSA SILVA SANTOS",1397,"Ministério dos Povos Indígenas","MPI","01-01-2023",NA,NA,"MINISTRA DE ESTADO","","Agente Público Obrigado - Titular","apo","Titular","SONIA BONE DE SOUSA SILVA SANTOS (desde 01/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4572",24928,22,21316,"Suliete Gervásio Monteiro",1397,"Ministério dos Povos Indígenas","MPI","03-02-2023",NA,NA,"DIRETOR","","Agente Público Obrigado - Titular","apo","Titular","Suliete Gervásio Monteiro (desde 03/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4573",17552,22,14591,"Adrualdo De Lima Catao",1411,"Ministério dos Transportes","MT","23-02-2023",NA,NA,"SECRETÁRIO NACIONAL DE TRÂNSITO","","Agente Público Obrigado - Titular","apo","Titular","Adrualdo De Lima Catao (desde 23/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4574",20220,22,16800,"ALLAN MAGALHAES MACHADO",1411,"Ministério dos Transportes","MT","14-04-2023",NA,NA,"DIRETOR DO DEPARTAMENTO DE OBRAS PÚBLICAS","","Agente Público Obrigado - Titular","apo","Titular","ALLAN MAGALHAES MACHADO (desde 14/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4575",24841,22,19987,"BASILIO MILITANI NETO",1411,"Ministério dos Transportes","MT","21-08-2023",NA,NA,"DIRETOR DO DEPARTAMENTO DE REGULAÇÃO, FISCALIZAÇÃO E GESTÃO","","Agente Público Obrigado - Titular","apo","Titular","BASILIO MILITANI NETO (desde 21/08/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4576",20033,22,14586,"BRUNO LEITAO PRAXEDES",1411,"Ministério dos Transportes","MT","14-04-2023",NA,NA,"CHEFE DA ASSESSORIA ESPECIAL DE ASSUNTOS PARLAMENTARES E FEDERATIVOS","","Agente Público Obrigado - Titular","apo","Titular","BRUNO LEITAO PRAXEDES (desde 14/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4577",22360,22,18907,"Cloves Eduardo Benevides",1411,"Ministério dos Transportes","MT","19-06-2023",NA,NA,"SUBSECRETÁRIO DE SUSTENTABILIDADE","","Agente Público Obrigado - Titular","apo","Titular","Cloves Eduardo Benevides (desde 19/06/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4578",17542,22,3410,"EDUARDO ROCHA PRACA",1411,"Ministério dos Transportes","MT","07-02-2023",NA,NA,"ASSESSOR ESPECIAL","","Agente Público Obrigado - Titular","apo","Titular","EDUARDO ROCHA PRACA (desde 07/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4579",32695,22,26438,"FANI MAMEDE",1411,"Ministério dos Transportes","MT","04-03-2024",NA,NA,"CHEFE DA ASSESSORIA DE PARTICIPAÇÃO SOCIAL E DIVERSIDADE - SUBSTITUTA","","Agente Público Obrigado - Titular","apo","Titular","FANI MAMEDE (desde 04/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4580",19115,22,9036,"Fernanda de Godoy Penteado",1411,"Ministério dos Transportes","MT","24-03-2023",NA,NA,"DIRETORA DO DEPARTAMENTO DE OUTORGAS RODOVIÁRIA","","Agente Público Obrigado - Titular","apo","Titular","Fernanda de Godoy Penteado (desde 24/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4581",22641,22,19153,"Gabriela Monteiro Avelino",1411,"Ministério dos Transportes","MT","26-05-2023",NA,NA,"SUBSECRETÁRIA DE FOMENTO E PLANEJAMENTO","","Agente Público Obrigado - Titular","apo","Titular","Gabriela Monteiro Avelino (desde 26/05/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4582",18735,22,15539,"GEORGE ANDRE PALERMO SANTORO",1411,"Ministério dos Transportes","MT","21-03-2023",NA,NA,"SECRETÁRIO EXECUTIVO","","Agente Público Obrigado - Titular","apo","Titular","GEORGE ANDRE PALERMO SANTORO (desde 21/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4583",30066,22,253,"HELIO CARNEIRO FERNANDES",1411,"Ministério dos Transportes","MT","18-12-2023",NA,NA,"DIRETOR DE PROGRAMA","","Agente Público Obrigado - Titular","apo","Titular","HELIO CARNEIRO FERNANDES (desde 18/12/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4584",30072,22,14864,"HELIO ROBERTO SILVA DE SOUSA",1411,"Ministério dos Transportes","MT","10-01-2024",NA,NA,"DIRETOR DO DEPARTAMENTO DE OUTORGAS FERROVIÁRIAS","","Agente Público Obrigado - Titular","apo","Titular","HELIO ROBERTO SILVA DE SOUSA (desde 10/01/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4585",25862,22,830,"HENRIQUE BARROS PEREIRA RAMOS",1411,"Ministério dos Transportes","MT","28-09-2023",NA,NA,"CHEFE DA ASSESSORIA ESPECIAL DE CONTROLE INTERNO","","Agente Público Obrigado - Titular","apo","Titular","HENRIQUE BARROS PEREIRA RAMOS (desde 28/09/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4586",16731,22,12482,"Jose Renan Vasconcelos Calheiros Filho",1411,"Ministério dos Transportes","MT","01-01-2023",NA,NA,"MINISTRO DE ESTADO DOS TRANSPORTES","","Agente Público Obrigado - Titular","apo","Titular","Jose Renan Vasconcelos Calheiros Filho (desde 01/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4587",17595,22,14629,"Leonardo Cezar Ribeiro",1411,"Ministério dos Transportes","MT","10-02-2023",NA,NA,"SECRETÁRIO NACIONAL DE TRANSPORTE FERROVIÁRIO","","Agente Público Obrigado - Titular","apo","Titular","Leonardo Cezar Ribeiro (desde 10/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4588",20219,22,4422,"MANUEL AUGUSTO ALVES SILVA",1411,"Ministério dos Transportes","MT","14-04-2023",NA,NA,"SUBSECRETÁRIO DE PLANEJAMENTO, ORÇAMENTO E ADMINISTRAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","MANUEL AUGUSTO ALVES SILVA (desde 14/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4589",20832,22,17366,"Marconi Arani Melo Filho",1411,"Ministério dos Transportes","MT","03-05-2023",NA,NA,"CONSULTOR JURÍDICO","","Agente Público Obrigado - Titular","apo","Titular","Marconi Arani Melo Filho (desde 03/05/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4590",17594,22,14628,"Maria Alice Nascimento Souza",1411,"Ministério dos Transportes","MT","23-02-2023",NA,NA,"DIRETOR DO DEPARTAMENTO DE SEGURANÇA NO TRÂNSITO","","Agente Público Obrigado - Titular","apo","Titular","Maria Alice Nascimento Souza (desde 23/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4591",19088,22,15824,"MARYANE DA SILVA FIGUEIREDO ARAUJO",1411,"Ministério dos Transportes","MT","24-03-2023",NA,NA,"DIRETORA DO DEPARTAMENTO DE OBRAS E PROJETOS","","Agente Público Obrigado - Titular","apo","Titular","MARYANE DA SILVA FIGUEIREDO ARAUJO (desde 24/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4592",17208,22,14363,"MILENA SANTOS DE ANDRADE",1411,"Ministério dos Transportes","MT","24-01-2023",NA,NA,"CHEFE DE ASSESSORIA ESPECIAL DE COMUNICAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","MILENA SANTOS DE ANDRADE (desde 24/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4593",17519,22,4648,"MILTON SAMPAIO CASTRO DE OLIVEIRA",1411,"Ministério dos Transportes","MT","15-02-2023",NA,NA,"SUBSECRETÁRIO DE GESTÃO ESTRATÉGICA, TECNOLOGIA E INOVAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","MILTON SAMPAIO CASTRO DE OLIVEIRA (desde 15/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4594",17971,22,10779,"Viviane esse ",1411,"Ministério dos Transportes","MT","07-03-2023",NA,NA,"SECRETÁRIA NACIONAL  DE TRANSPORTE RODOVIÁRIO","","Agente Público Obrigado - Titular","apo","Titular","Viviane esse  (desde 07/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4595",29976,22,24756,"Weber Ciloni",1411,"Ministério dos Transportes","MT","29-06-2023",NA,NA,"DIRETOR DE PROGRAMAS DA SECRETARIA EXECUTIVA DO MINISTÉRIO DOS TRANSPORTES","","Agente Público Obrigado - Titular","apo","Titular","Weber Ciloni (desde 29/06/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4596",15415,22,13165,"ADEMIR DIAS CARDOSO JUNIOR",1066,"Polícia Federal","PF","11-01-2023",NA,NA,"DIRETOR DE TECNOLOGIA DA INFORMAÇÃO E INOVAÇÃO - DTI/PF","","Agente Público Obrigado - Titular","apo","Titular","ADEMIR DIAS CARDOSO JUNIOR (desde 11/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4597",2869,22,3133,"ALDRONEI ANTONIO PACHECO RODRIGUES",1066,"Polícia Federal","PF","07-06-2021",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbe as atribuições contidas no art. 262, além daquelas que lhe forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","ALDRONEI ANTONIO PACHECO RODRIGUES (desde 07/06/2021) - APO ativo","Agente Público Obrigado Titular ativo"
"4598",15636,22,13303,"Aletea Vega Marona Kunde",1066,"Polícia Federal","PF","18-01-2023",NA,"Servidora ocupante do cargo de Superintendente Regional da Polícia Federal em Santa Catarina, cargo superior do Órgão no Estado, também Ordenadora de Despesas.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Aletea Vega Marona Kunde (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4599",16481,22,4153,"Aline Marchesini Pinto",1066,"Polícia Federal","PF","18-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbem as atribuições contidas no art. 262, além daquelas que lhes forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Aline Marchesini Pinto (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4600",16093,22,3263,"André Luis Lima Carmo",1066,"Polícia Federal","PF","11-01-2023",NA,NA,"DIRETOR DE ADMINISTRAÇÃO E LOGÍSTICA - DLOG/PF","","Agente Público Obrigado - Titular","apo","Titular","André Luis Lima Carmo (desde 11/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4601",14208,22,12358,"ANDREI AUGUSTO PASSOS RODRIGUES",1066,"Polícia Federal","PF","02-01-2023",NA,NA,"DIRETOR-GERAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","ANDREI AUGUSTO PASSOS RODRIGUES (desde 02/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4602",16426,22,13840,"Antonio De Padua Vieira Cavalcanti",1066,"Polícia Federal","PF","18-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbem as atribuições contidas no art. 262, além daquelas que lhes forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Antonio De Padua Vieira Cavalcanti (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4603",32735,22,26484,"Carlos Henrique Cotta Dangelo",1066,"Polícia Federal","PF","07-02-2024",NA,"Portaria 155/2018-MJSP:

Art. 50. Aos Superintendentes Regionais, no âmbito da área de atuação de cada Superintendência, incumbe:

IN 153/2020-DGP/PF:

Art. 28. Caberá às superintendências regionais:
 
II - currículo e agenda dos superintendentes;","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Carlos Henrique Cotta Dangelo (desde 07/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4604",32009,22,25981,"CARLOS ROCHA SANCHES",1066,"Polícia Federal","PF","26-02-2024",NA,"IN DG/PF Nº 270/2023. (...) Art. 433.  I - dirigir, planejar, coordenar, orientar, controlar e avaliar, em âmbito regional, a execução das atividades, ações e operações relacionadas às atribuições da Polícia Federal; ....","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","CARLOS ROCHA SANCHES (desde 26/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4605",15626,22,13292,"Cezar Luiz Busto De Souza",1066,"Polícia Federal","PF","19-01-2023",NA,"Promover o desenvolvimento das atividades, ações e operações referentes às atribuições da PF e avocar, para decisão ou revisão, assuntos de natureza policial ou administrativa; Portaria nº 858 de 19 de janeiro de 2023.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Cezar Luiz Busto De Souza (desde 19/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4606",18918,22,15661,"Christiane Correa Machado",1066,"Polícia Federal","PF","19-01-2023",NA,NA,"SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Christiane Correa Machado (desde 19/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4607",16577,22,2343,"Flavio Marcio Albergaria Silva",1066,"Polícia Federal","PF","24-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbem as atribuições contidas no art. 262, além daquelas que lhes forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Flavio Marcio Albergaria Silva (desde 24/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4608",15837,22,13436,"Guilherme Monseff De Biagi",1066,"Polícia Federal","PF","11-01-2023",NA,NA,"DIRETOR DE GESTÃO DE PESSOAS - DGP/PF","","Agente Público Obrigado - Titular","apo","Titular","Guilherme Monseff De Biagi (desde 11/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4609",19527,22,16179,"Gustavo Paulo Leite De Souza",1066,"Polícia Federal","PF","13-02-2023",NA,NA,"DIRETOR-EXECUTIVO DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Gustavo Paulo Leite De Souza (desde 13/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4610",22479,22,15350,"Helena De Rezende",1066,"Polícia Federal","PF","20-06-2023",NA,NA,"CORREGEDOR-GERAL DA POLÍCIA FEDERAL - COGER/PF","","Agente Público Obrigado - Titular","apo","Titular","Helena De Rezende (desde 20/06/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4611",16088,22,13602,"Humberto Freire De Barros",1066,"Polícia Federal","PF","24-01-2023",NA,NA,"DIRETOR DA AMAZÔNIA E MEIO AMBIENTE - DAMAZ/PF","","Agente Público Obrigado - Titular","apo","Titular","Humberto Freire De Barros (desde 24/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4612",32428,22,3074,"JOSE ANTONIO SIMOES DE OLIVEIRA FRANCO",1066,"Polícia Federal","PF","28-02-2024",NA,"Promover o desenvolvimento das atividades, ações e operações referentes às atribuições da Polícia Federal","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","JOSE ANTONIO SIMOES DE OLIVEIRA FRANCO (desde 28/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4613",16413,22,3261,"Jose Roberto Peres",1066,"Polícia Federal","PF","18-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbem as atribuições contidas no art. 262, além daquelas que lhes forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Jose Roberto Peres (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4614",15889,22,13472,"Larissa Freitas Carlos Perdigao",1066,"Polícia Federal","PF","18-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/PF, de 15.06.2005, aos superintendentes Regionais da Polícia Federal incubem as atribuições contidas no art 262 além daquelas que lhe forem delegadas pelo Diretor-Geral da Polícia Federal","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Larissa Freitas Carlos Perdigao (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4615",15027,22,12888,"Larissa Magalhães Nascimento ",1066,"Polícia Federal","PF","18-01-2023",NA,"NOMEADA PARA O CARGO DE SUPERINTENDENTE REGIONAL EM RONDÔNIA","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Larissa Magalhães Nascimento  (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4616",2109,22,2342,"Leandro Almada Da Costa",1066,"Polícia Federal","PF","25-04-2022",NA,"Segundo a IN 13/2005-DG/DPF, ao Superintendente Regional, no âmbito de sua circunscrição, cabe cumprir as ordens do Diretor-Geral e unidades centrais, orientadas às ações de persecução penal, polícia administrativa disciplinar e operacional da PF.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Leandro Almada Da Costa (desde 25/04/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"4617",15450,22,2286,"Ligia Neves Aziz Lucindo",1066,"Polícia Federal","PF","23-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbe as atribuições contidas no art. 262, além daquelas que lhe forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Ligia Neves Aziz Lucindo (desde 23/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4618",34514,22,13440,"Luciana Do Amaral Alonso Martins",1066,"Polícia Federal","PF","07-05-2024",NA,NA,"DIRETORA DE ENSINO DA ACADEMIA NACIONAL DE POLÍCIA","","Agente Público Obrigado - Titular","apo","Titular","Luciana Do Amaral Alonso Martins (desde 07/05/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4619",16671,22,13985,"Luciana Paiva Barbosa",1066,"Polícia Federal","PF","18-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbem as atribuições contidas no art. 262, além daquelas que lhes forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Luciana Paiva Barbosa (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4620",16278,22,13749,"Marcela Rodrigues De Siqueira Vicente",1066,"Polícia Federal","PF","18-01-2023",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbe as atribuições contidas no art. 262, além daquelas que lhe forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Marcela Rodrigues De Siqueira Vicente (desde 18/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"4621",35037,22,28505,"Marcio Magno Carvalho Xavier",1066,"Polícia Federal","PF","02-05-2024",NA,"Segundo a Instrução Normativa nº 13/2005-DG/DPF, de 15 de junho de 2005, aos Superintendentes Regionais da Polícia Federal incumbem as atribuições contidas no art. 262, além daquelas que lhes forem delegadas pelo Diretor-Geral.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Marcio Magno Carvalho Xavier (desde 02/05/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4622",32403,22,26272,"Melissa Maximino Pastor",1066,"Polícia Federal","PF","23-02-2024",NA,"Conforme nomeação no Diário Oficial da União, edição nº 37 de 23 de feveiro de 2024, a Delegada de Polícia Federal Melissa Maximino Pastor exerce a função de Superintendente Regional de Polícia Federal no Piauí.","SUPERINTENDENTE REGIONAL DA POLÍCIA FEDERAL","","Agente Público Obrigado - Titular","apo","Titular","Melissa Maximino Pastor (desde 23/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"4623",15599,22,13254,"Otavio Margonari Russo",1066,"Polícia Federal","PF","24-01-2023",NA,NA,"DIRETOR DE COMBATE A CRIMES CIBERNÉTICOS","","Agente Público Obrigado - Titular","apo","Titular","Otavio Margonari Russo (desde 24/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
